gameStartDate,gameDesc,gameId,gameStartTs,marketName,marketId,marketType,marketTypeId,marketTypeCode,selectionName,selectionId,currentHandicap,value,hadvalue,scrape_ts
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Moneyline,43648030.3,Full Game Score Winner (E-Venue),4937.1,HA,Miami Heat,157922025.3,,260.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Moneyline,43648030.3,Full Game Score Winner (E-Venue),4937.1,HA,Philadelphia 76ers,157922026.3,,-320.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Spread Betting,43648029.3,Game Point Spread,45778.1,HA,Miami Heat,157922027.3,8.0,-110.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Spread Betting,43648029.3,Game Point Spread,45778.1,HA,Philadelphia 76ers,157922038.3,-8.0,-110.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Total Points Scored,43687420.3,Game Total,45773.1,OU,Over,158045112.3,209.5,-110.0,O,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Total Points Scored,43687420.3,Game Total,45773.1,OU,Under,158045084.3,209.5,-110.0,U,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Line / Total Double,43687413.3,Line / Total Double - Any (E-Venue),56967.3,,Miami Heat +5.5/Over 207.5,158045030.3,,290.0,,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Line / Total Double,43687413.3,Line / Total Double - Any (E-Venue),56967.3,,Miami Heat +5.5/Under 207.5,158045035.3,,380.0,,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Line / Total Double,43687413.3,Line / Total Double - Any (E-Venue),56967.3,,Philadelphia 76ers -5.5/Over 207.5,158045038.3,,185.0,,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Line / Total Double,43687413.3,Line / Total Double - Any (E-Venue),56967.3,,Philadelphia 76ers -5.5/Under 207.5,158045043.3,,250.0,,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Match / Total Double,43687425.3,Match / Total Double - Any (E-Venue),56968.3,,Miami Heat / Over 207.5,158045057.3,,500.0,,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Match / Total Double,43687425.3,Match / Total Double - Any (E-Venue),56968.3,,Miami Heat / Under 207.5,158045060.3,,700.0,,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Match / Total Double,43687425.3,Match / Total Double - Any (E-Venue),56968.3,,Philadelphia 76ers / Over 207.5,158045063.3,,130.0,,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Match / Total Double,43687425.3,Match / Total Double - Any (E-Venue),56968.3,,Philadelphia 76ers / Under 207.5,158045066.3,,170.0,,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Win Margin,43687427.3,Win Margin - Any (E-Venue),56551.3,HA,Miami Heat 1 - 10,158045056.3,,360.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Win Margin,43687427.3,Win Margin - Any (E-Venue),56551.3,HA,Miami Heat 11+,158045059.3,,1300.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Win Margin,43687427.3,Win Margin - Any (E-Venue),56551.3,HA,Philadelphia 76ers 1 - 10,158045062.3,,175.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Win Margin,43687427.3,Win Margin - Any (E-Venue),56551.3,HA,Philadelphia 76ers 11+,158045065.3,,130.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Wire to Wire,43687419.3,Wire to Wire - Any (E-Venue),56553.3,,Miami Heat,158045046.3,,830.0000000000001,,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Wire to Wire,43687419.3,Wire to Wire - Any (E-Venue),56553.3,,Any Other Result,158045042.3,,-108.0,,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Wire to Wire,43687419.3,Wire to Wire - Any (E-Venue),56553.3,,Philadelphia 76ers,158045048.3,,124.0,,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Away Team Total Points,43694554.3,Full Time Away Team Rolling Midlle Total 2-Way (inc. overtime) (E-Venue),48462.1,OU,Over,158082928.3,100.5,-114.0,O,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Away Team Total Points,43694554.3,Full Time Away Team Rolling Midlle Total 2-Way (inc. overtime) (E-Venue),48462.1,OU,Under,158082921.3,100.5,-106.0,U,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Home Team Total Points,43694522.3,Full Time Home Team Rolling Midlle Total 2-Way (inc. overtime) (E-Venue),48460.1,OU,Over,158082832.3,108.5,-120.0,O,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Home Team Total Points,43694522.3,Full Time Home Team Rolling Midlle Total 2-Way (inc. overtime) (E-Venue),48460.1,OU,Under,158082830.3,108.5,-102.0,U,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +30.5,158084306.3,,-5000.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +29.5,158084299.3,,-4500.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +28.5,158084296.3,,-3500.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +27.5,158084293.3,,-3500.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +26.5,158084290.3,,-3000.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +25.5,158084286.3,,-2400.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +24.5,158084284.3,,-2000.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +23.5,158084280.3,,-1600.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +22.5,158084276.3,,-1100.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +21.5,158084275.3,,-950.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +20.5,158084272.3,,-750.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +19.5,158084265.3,,-650.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +18.5,158084262.3,,-520.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +17.5,158084259.3,,-410.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +16.5,158084256.3,,-375.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +15.5,158084255.3,,-330.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +14.5,158084252.3,,-290.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +13.5,158084248.3,,-245.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +12.5,158084245.3,,-220.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +11.5,158084242.3,,-188.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +10.5,158084240.3,,-160.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +9.5,158084332.3,,-134.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +8.5,158084330.3,,-118.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +7.5,158084327.3,,-104.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +6.5,158084323.3,,112.00000000000001,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +5.5,158084320.3,,126.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +4.5,158084317.3,,142.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +3.5,158084303.3,,172.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +2.5,158084268.3,,196.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +1.5,158084236.3,,220.00000000000003,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat +0.5,158084233.3,,235.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat -0.5,158084336.3,,235.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat -1.5,158084339.3,,265.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat -2.5,158084363.3,,285.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat -3.5,158084365.3,,340.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat -4.5,158084369.3,,420.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat -5.5,158084372.3,,500.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat -6.5,158084375.3,,560.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat -7.5,158084378.3,,670.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat -8.5,158084381.3,,790.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat -9.5,158084384.3,,869.9999999999999,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat -10.5,158084342.3,,1000.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat -11.5,158084345.3,,1100.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat -12.5,158084348.3,,1300.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat -13.5,158084350.3,,1400.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat -14.5,158084353.3,,1800.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat -15.5,158084355.3,,2000.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Miami Heat -16.5,158084358.3,,2200.0,A,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -32.5,158084519.3,,2000.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -31.5,158084517.3,,1800.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -30.5,158084515.3,,1400.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -29.5,158084511.3,,1300.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -28.5,158084509.3,,1200.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -27.5,158084507.3,,1100.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -26.5,158084504.3,,1000.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -25.5,158084502.3,,900.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -24.5,158084500.3,,830.0000000000001,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -23.5,158084497.3,,730.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -22.5,158084494.3,,630.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -21.5,158084491.3,,540.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -20.5,158084489.3,,459.99999999999994,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -19.5,158084483.3,,400.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -18.5,158084479.3,,350.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -17.5,158084476.3,,290.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -16.5,158084472.3,,270.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -15.5,158084469.3,,240.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -14.5,158084467.3,,215.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -13.5,158084464.3,,186.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -12.5,158084461.3,,168.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -11.5,158084458.3,,146.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -10.5,158084455.3,,128.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -9.5,158084530.3,,110.00000000000001,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -8.5,158084529.3,,-104.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -7.5,158084527.3,,-118.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -6.5,158084525.3,,-138.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -5.5,158084523.3,,-156.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -4.5,158084520.3,,-181.99999999999997,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -3.5,158084512.3,,-225.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -2.5,158084486.3,,-260.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -1.5,158084451.3,,-300.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers -0.5,158084448.3,,-320.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers +0.5,158084387.3,,-320.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers +1.5,158084391.3,,-370.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers +2.5,158084424.3,,-400.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers +3.5,158084427.3,,-500.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers +4.5,158084431.3,,-650.0,H,2021-01-12 13:31:17
2021-01-12,Miami Heat At Philadelphia 76ers,951451.3,2021-01-12T18:10:00,Alternate Spreads,43694634.3,Alternate Handicaps - Any (E-Venue),56541.3,HA,Philadelphia 76ers +5.5,158084433.3,,-850.0,H,2021-01-12 13:31:17
